,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2518, The Beaches West,43.6710244,-79.296712,Scarboro Beach,43.66927312343974,-79.29390202532907,Beach
2519, The Beaches West,43.6710244,-79.296712,Fiorio Beaches,43.669913,-79.300529,Salon / Barbershop
2520, The Beaches West,43.6710244,-79.296712,Classical Martial Arts Centre CMAC Beaches Dojo,43.66953861008417,-79.30127847322146,Martial Arts School
2521, The Beaches West,43.6710244,-79.296712,Leuty Lifeguard Station,43.66724069171615,-79.29472910316547,Beach
2522, The Beaches West,43.6710244,-79.296712,The Thai Grill,43.669585,-79.302048,Thai Restaurant
2523, The Beaches West,43.6710244,-79.296712,Kew Beach Rink,43.66686966277468,-79.29793763561489,Skating Rink
2524,Commerce Court,43.648163800000006,-79.37776594404383,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
2525,Commerce Court,43.648163800000006,-79.37776594404383,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
2526,Commerce Court,43.648163800000006,-79.37776594404383,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
2527,Commerce Court,43.648163800000006,-79.37776594404383,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
2528,Commerce Court,43.648163800000006,-79.37776594404383,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
2529,Commerce Court,43.648163800000006,-79.37776594404383,Berczy Park,43.64804835388851,-79.3751722909452,Park
2530,Commerce Court,43.648163800000006,-79.37776594404383,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
2531,Commerce Court,43.648163800000006,-79.37776594404383,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
2532,Commerce Court,43.648163800000006,-79.37776594404383,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
2533,Commerce Court,43.648163800000006,-79.37776594404383,Dineen Coffee,43.650497,-79.378765,Café
2534,Commerce Court,43.648163800000006,-79.37776594404383,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
2535,Commerce Court,43.648163800000006,-79.37776594404383,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
2536,Commerce Court,43.648163800000006,-79.37776594404383,Café Plenty,43.6491179354577,-79.37831288380438,Café
2537,Commerce Court,43.648163800000006,-79.37776594404383,Canoe,43.647452066183476,-79.38132001815676,Restaurant
2538,Commerce Court,43.648163800000006,-79.37776594404383,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
2539,Commerce Court,43.648163800000006,-79.37776594404383,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
2540,Commerce Court,43.648163800000006,-79.37776594404383,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
2541,Commerce Court,43.648163800000006,-79.37776594404383,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
2542,Commerce Court,43.648163800000006,-79.37776594404383,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
2543,Commerce Court,43.648163800000006,-79.37776594404383,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
2544,Commerce Court,43.648163800000006,-79.37776594404383,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
2545,Commerce Court,43.648163800000006,-79.37776594404383,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
2546,Commerce Court,43.648163800000006,-79.37776594404383,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
2547,Commerce Court,43.648163800000006,-79.37776594404383,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
2548,Commerce Court,43.648163800000006,-79.37776594404383,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
2549,Commerce Court,43.648163800000006,-79.37776594404383,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
2550,Commerce Court,43.648163800000006,-79.37776594404383,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
2551,Commerce Court,43.648163800000006,-79.37776594404383,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
2552,Commerce Court,43.648163800000006,-79.37776594404383,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
2553,Commerce Court,43.648163800000006,-79.37776594404383,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
2554,Commerce Court,43.648163800000006,-79.37776594404383,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
2555,Commerce Court,43.648163800000006,-79.37776594404383,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
2556,Commerce Court,43.648163800000006,-79.37776594404383,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
2557,Commerce Court,43.648163800000006,-79.37776594404383,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
2558,Commerce Court,43.648163800000006,-79.37776594404383,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
2559,Commerce Court,43.648163800000006,-79.37776594404383,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
2560,Commerce Court,43.648163800000006,-79.37776594404383,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
2561,Commerce Court,43.648163800000006,-79.37776594404383,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
2562,Commerce Court,43.648163800000006,-79.37776594404383,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
2563,Commerce Court,43.648163800000006,-79.37776594404383,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
2564,Commerce Court,43.648163800000006,-79.37776594404383,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
2565,Commerce Court,43.648163800000006,-79.37776594404383,Bymark,43.647217284018005,-79.38125188166379,Restaurant
2566,Commerce Court,43.648163800000006,-79.37776594404383,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
2567,Commerce Court,43.648163800000006,-79.37776594404383,Terroni,43.650927,-79.375602,Italian Restaurant
2568,Commerce Court,43.648163800000006,-79.37776594404383,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
2569,Commerce Court,43.648163800000006,-79.37776594404383,Starbucks,43.647261,-79.378599,Coffee Shop
2570,Commerce Court,43.648163800000006,-79.37776594404383,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
2571,Commerce Court,43.648163800000006,-79.37776594404383,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
2572,Commerce Court,43.648163800000006,-79.37776594404383,Maman,43.64830873804684,-79.38225333898805,Café
2573,Commerce Court,43.648163800000006,-79.37776594404383,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
2574,Commerce Court,43.648163800000006,-79.37776594404383,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
2575,Commerce Court,43.648163800000006,-79.37776594404383,Jump,43.64814738516352,-79.37875242540652,American Restaurant
2576,Commerce Court,43.648163800000006,-79.37776594404383,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
2577,Commerce Court,43.648163800000006,-79.37776594404383,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
2578,Commerce Court,43.648163800000006,-79.37776594404383,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
2579,Commerce Court,43.648163800000006,-79.37776594404383,King Taps,43.648475974183,-79.38205778358744,Gastropub
2580,Commerce Court,43.648163800000006,-79.37776594404383,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
2581,Commerce Court,43.648163800000006,-79.37776594404383,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
2582,Commerce Court,43.648163800000006,-79.37776594404383,Starbucks,43.649328,-79.378339,Coffee Shop
2583,Commerce Court,43.648163800000006,-79.37776594404383,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
2584,Commerce Court,43.648163800000006,-79.37776594404383,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
2585,Commerce Court,43.648163800000006,-79.37776594404383,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
2586,Commerce Court,43.648163800000006,-79.37776594404383,Irish Embassy,43.647918499361516,-79.37727345157903,Irish Pub
2587,Commerce Court,43.648163800000006,-79.37776594404383,Starbucks,43.650159,-79.377793,Coffee Shop
2588,Commerce Court,43.648163800000006,-79.37776594404383,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
2589,Commerce Court,43.648163800000006,-79.37776594404383,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
2590,Commerce Court,43.648163800000006,-79.37776594404383,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
2591,Commerce Court,43.648163800000006,-79.37776594404383,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
2592,Commerce Court,43.648163800000006,-79.37776594404383,Bikram Yoga Centre,43.64921400338286,-79.37522894013361,Yoga Studio
2593,Commerce Court,43.648163800000006,-79.37776594404383,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
2594,Commerce Court,43.648163800000006,-79.37776594404383,Winners,43.6477479,-79.3745508,Department Store
2595,Commerce Court,43.648163800000006,-79.37776594404383,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
2596,Commerce Court,43.648163800000006,-79.37776594404383,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
2597,Commerce Court,43.648163800000006,-79.37776594404383,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
2598,Commerce Court,43.648163800000006,-79.37776594404383,Mirto,43.650702,-79.376307,Italian Restaurant
2599,Commerce Court,43.648163800000006,-79.37776594404383,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
2600,Commerce Court,43.648163800000006,-79.37776594404383,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
2601,Commerce Court,43.648163800000006,-79.37776594404383,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
2602,Commerce Court,43.648163800000006,-79.37776594404383,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
2603,Commerce Court,43.648163800000006,-79.37776594404383,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
2604,Commerce Court,43.648163800000006,-79.37776594404383,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
2605,Commerce Court,43.648163800000006,-79.37776594404383,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
2606,Commerce Court,43.648163800000006,-79.37776594404383,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
2607,Commerce Court,43.648163800000006,-79.37776594404383,Portico,43.651855687900124,-79.37805540906518,Restaurant
2608,Commerce Court,43.648163800000006,-79.37776594404383,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
2609,Commerce Court,43.648163800000006,-79.37776594404383,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
2610,Commerce Court,43.648163800000006,-79.37776594404383,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
2611,Commerce Court,43.648163800000006,-79.37776594404383,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
2612,Commerce Court,43.648163800000006,-79.37776594404383,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
2613,Commerce Court,43.648163800000006,-79.37776594404383,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
2614,Commerce Court,43.648163800000006,-79.37776594404383,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
2615,Commerce Court,43.648163800000006,-79.37776594404383,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
2616,Commerce Court,43.648163800000006,-79.37776594404383,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
2617,Commerce Court,43.648163800000006,-79.37776594404383,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
2618,Commerce Court,43.648163800000006,-79.37776594404383,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
2619,Commerce Court,43.648163800000006,-79.37776594404383,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
2620,Commerce Court,43.648163800000006,-79.37776594404383,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
2621,Commerce Court,43.648163800000006,-79.37776594404383,Leña,43.651722,-79.379205,Latin American Restaurant
2622,Commerce Court,43.648163800000006,-79.37776594404383,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
2623,Commerce Court,43.648163800000006,-79.37776594404383,Eggspectation,43.646526,-79.375134,Breakfast Spot
2624, Victoria Hotel,43.66946915,-79.37326825,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
2625, Victoria Hotel,43.66946915,-79.37326825,Cranberries,43.6678427705951,-79.36940687874281,Diner
2626, Victoria Hotel,43.66946915,-79.37326825,Tinuno,43.671280602820175,-79.37492016264389,Filipino Restaurant
2627, Victoria Hotel,43.66946915,-79.37326825,Maison Selby,43.6712319213305,-79.3766176700592,Bistro
2628, Victoria Hotel,43.66946915,-79.37326825,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
2629, Victoria Hotel,43.66946915,-79.37326825,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
2630, Victoria Hotel,43.66946915,-79.37326825,Gabby's,43.669916068170664,-79.37589430974867,Bar
2631, Victoria Hotel,43.66946915,-79.37326825,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
2632, Victoria Hotel,43.66946915,-79.37326825,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
2633, Victoria Hotel,43.66946915,-79.37326825,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
2634, Victoria Hotel,43.66946915,-79.37326825,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
2635, Victoria Hotel,43.66946915,-79.37326825,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
2636, Victoria Hotel,43.66946915,-79.37326825,Red Rocket Coffee,43.666528288055886,-79.37601604002538,Coffee Shop
2637, Victoria Hotel,43.66946915,-79.37326825,Toronto Public Library (St. James Town),43.668790439960134,-79.37499810757755,Library
2638, Victoria Hotel,43.66946915,-79.37326825,Pie Squared,43.67214294983148,-79.37785551166293,Pie Shop
2639, Victoria Hotel,43.66946915,-79.37326825,FreshCo,43.669064,-79.375491,Grocery Store
2640, Victoria Hotel,43.66946915,-79.37326825,Isabella Hotel,43.670097707888836,-79.37598323689265,Hotel
2641, Victoria Hotel,43.66946915,-79.37326825,No Frills,43.67161641242237,-79.37818694906376,Grocery Store
2642, Victoria Hotel,43.66946915,-79.37326825,Tim Hortons,43.6698555,-79.375578,Coffee Shop
2643, Victoria Hotel,43.66946915,-79.37326825,Tim Hortons,43.66782,-79.375075,Coffee Shop
2644, Victoria Hotel,43.66946915,-79.37326825,Booster Juice,43.67156553,-79.37858079,Juice Bar
2645, Victoria Hotel,43.66946915,-79.37326825,Winchester Park,43.66623107575282,-79.3716312803108,Playground
2646, Victoria Hotel,43.66946915,-79.37326825,Shoppers Drug Mart,43.670177,-79.375649,Pharmacy
2647, Victoria Hotel,43.66946915,-79.37326825,Aroma Espresso Bar,43.67215391114304,-79.37788518733666,Coffee Shop
2648, Victoria Hotel,43.66946915,-79.37326825,Handy Variety,43.66982769157935,-79.37593205877658,Food & Drink Shop
2649, Victoria Hotel,43.66946915,-79.37326825,TD Canada Trust,43.6724839,-79.3771616,Bank
2650, Victoria Hotel,43.66946915,-79.37326825,Eggsmart,43.671158,-79.37624,Breakfast Spot
2651, Victoria Hotel,43.66946915,-79.37326825,Domino's Pizza,43.66646901367765,-79.37453658372237,Pizza Place
2652, Victoria Hotel,43.66946915,-79.37326825,Rabba Fine Foods,43.666502162813124,-79.37609152323141,Grocery Store
2653, Victoria Hotel,43.66946915,-79.37326825,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
2654, Victoria Hotel,43.66946915,-79.37326825,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
2655, Victoria Hotel,43.66946915,-79.37326825,The Beer Store,43.6664079,-79.368833,Beer Store
2656, Victoria Hotel,43.66946915,-79.37326825,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
2657, Victoria Hotel,43.66946915,-79.37326825,Tim Hortons,43.66991265298555,-79.37933743000025,Coffee Shop
2658, Victoria Hotel,43.66946915,-79.37326825,Subway,43.66681400778445,-79.37630006953577,Sandwich Place
2659, Victoria Hotel,43.66946915,-79.37326825,Staij & Co Café and Pastry Boutique,43.666862703979966,-79.36922818422318,Café
2660, Victoria Hotel,43.66946915,-79.37326825,Tim Hortons,43.67215539191757,-79.37699317932129,Coffee Shop
2661,North Park,43.7186899,-79.4775337,Tim Hortons,43.719431335653816,-79.4807232730777,Coffee Shop
2662,North Park,43.7186899,-79.4775337,Lucky Dragon Chinese Food,43.71946280250894,-79.48075509183974,Chinese Restaurant
2663,North Park,43.7186899,-79.4775337,Turtle Jack's Muskoka Grill,43.72083150114586,-79.47448904083281,American Restaurant
2664,North Park,43.7186899,-79.4775337,Cataldi supermarket,43.71538724093072,-79.48000374897327,Convenience Store
2665, Maple Leaf Park,43.7158241,-79.49341621107953,Rustic Bakery,43.715413998974796,-79.49030028640821,Bakery
2666, Maple Leaf Park,43.7158241,-79.49341621107953,Maple leaf park,43.716187513283,-79.4935309549699,Park
2667, Maple Leaf Park,43.7158241,-79.49341621107953,Shan Webtech,43.715953472384385,-79.49693083763123,Business Service
2668, Maple Leaf Park,43.7158241,-79.49341621107953,Mika's Trim,43.714068,-79.496113,Construction & Landscaping
2669, Upwood Park,43.708654499999994,-79.50254644741823,Petro-Canada,43.70718609278275,-79.50442595966021,Gas Station
2670, Upwood Park,43.708654499999994,-79.50254644741823,George's Food Store,43.70712926044646,-79.50450375024332,Convenience Store
2671, Upwood Park,43.708654499999994,-79.50254644741823,Buddha Chay,43.70627,-79.50479,Vietnamese Restaurant
2672, Upwood Park,43.708654499999994,-79.50254644741823,Papino's Pizza,43.70642668888189,-79.50718794462159,Pizza Place
2673, Upwood Park,43.708654499999994,-79.50254644741823,El Taquito,43.70449769261671,-79.50426122630974,Mexican Restaurant
2674,Humber Summit,43.7600778,-79.5717598,Capri Pastries,43.760233278306124,-79.57168917410124,Bakery
2675,Humber Summit,43.7600778,-79.5717598,Islington Park,43.762474341095945,-79.57137641147332,Park
2676,Humber Summit,43.7600778,-79.5717598,Capri Bakery,43.76221733150447,-79.57008694013933,Bakery
2677,Humber Summit,43.7600778,-79.5717598,Kipling Plaza,43.75642195594568,-79.56945042839034,Shopping Mall
2678,Humber Summit,43.7600778,-79.5717598,JSHC Contracting,43.7611244,-79.5777044,Construction & Landscaping
2679,Cliffside,43.7111699,-79.2481769,Starbucks,43.708385,-79.249289,Coffee Shop
2680,Cliffside,43.7111699,-79.2481769,Subway,43.70960585066443,-79.24811998885082,Sandwich Place
2681,Cliffside,43.7111699,-79.2481769,Eggsmart,43.707048,-79.250189,Breakfast Spot
2682,Cliffside,43.7111699,-79.2481769,Rod & Joe's No Frills,43.709391,-79.24814,Grocery Store
2683,Cliffside,43.7111699,-79.2481769,Tara Inn,43.70745735096787,-79.25043918907096,Pub
2684,Cliffside,43.7111699,-79.2481769,Victorian Monkey,43.708122,-79.250538,Gastropub
2685,Cliffside,43.7111699,-79.2481769,Pizza Pizza,43.7102,-79.24284,Pizza Place
2686, Cliffcrest,43.7218363,-79.2362138,Dairy Queen,43.722757687671276,-79.23562467098236,Ice Cream Shop
2687, Cliffcrest,43.7218363,-79.2362138,Dairy Queen,43.7226367,-79.2354522,Ice Cream Shop
2688, Cliffcrest,43.7218363,-79.2362138,Pizza Pizza,43.722490904836995,-79.23527706203652,Pizza Place
2689, Cliffcrest,43.7218363,-79.2362138,Canadian Tire,43.72100515830479,-79.23778954268072,Hardware Store
2690, Cliffcrest,43.7218363,-79.2362138,Big Boy's Burgers,43.721751,-79.236301,Restaurant
2691, Cliffcrest,43.7218363,-79.2362138,I.D.A. - St. Clair & Brimley Pharmacy,43.7212116,-79.2422538,Pharmacy
2692, Scarborough Village West,43.7437422,-79.2116324,The Olde Stone Cottage Pub,43.74691186455061,-79.20902792003808,Pub
2693, Scarborough Village West,43.7437422,-79.2116324,GoodLife Fitness Scarborough Kingston and Eglinton,43.741417,-79.215242,Gym
2694, Scarborough Village West,43.7437422,-79.2116324,McDonald's,43.743260826143874,-79.21506393214176,Fast Food Restaurant
2695, Scarborough Village West,43.7437422,-79.2116324,Tim Hortons,43.74418107087957,-79.21598687767982,Coffee Shop
2696, Scarborough Village West,43.7437422,-79.2116324,Metro Pharmacy,43.742951088631926,-79.21676599653438,Pharmacy
2697, Scarborough Village West,43.7437422,-79.2116324,Markington Square,43.74270175812357,-79.21371944893411,Shopping Mall
2698, Scarborough Village West,43.7437422,-79.2116324,Dollarama,43.743592,-79.214634,Discount Store
2699, Scarborough Village West,43.7437422,-79.2116324,Phoenix Pan Asian Cuisine,43.74613,-79.209647,Chinese Restaurant
2700,Willowdale,43.7615095,-79.4109234,Kinka Izakaya,43.76016102214242,-79.40982686116466,Japanese Restaurant
2701,Willowdale,43.7615095,-79.4109234,Longo’s Sheppard Centre,43.762221,-79.410762,Grocery Store
2702,Willowdale,43.7615095,-79.4109234,EatBKK,43.75932043498974,-79.41045418068941,Thai Restaurant
2703,Willowdale,43.7615095,-79.4109234,Bake Code 烘焙密碼,43.763968809039525,-79.41164099097621,Bakery
2704,Willowdale,43.7615095,-79.4109234,Sushi Moto Sake & Wine Bar,43.764095,-79.411344,Sushi Restaurant
2705,Willowdale,43.7615095,-79.4109234,Poke Eats,43.76006,-79.410862,Poke Place
2706,Willowdale,43.7615095,-79.4109234,MYMY Chicken,43.76465797243293,-79.41109575340602,Fried Chicken Joint
2707,Willowdale,43.7615095,-79.4109234,Whole Foods Market,43.76066201105053,-79.41104445918211,Grocery Store
2708,Willowdale,43.7615095,-79.4109234,Five Guys,43.76240027532789,-79.4107626699753,Burger Joint
2709,Willowdale,43.7615095,-79.4109234,Union Social Eatery,43.76379660470405,-79.4113584939484,Restaurant
2710,Willowdale,43.7615095,-79.4109234,Pizzaiolo,43.76428931934003,-79.41177961294926,Pizza Place
2711,Willowdale,43.7615095,-79.4109234,Tim Hortons,43.76046087220029,-79.41111157977963,Coffee Shop
2712,Willowdale,43.7615095,-79.4109234,Sushi One,43.76441166173842,-79.41187984957911,Japanese Restaurant
2713,Willowdale,43.7615095,-79.4109234,Rabba Fine Foods,43.75795227432312,-79.40893623239137,Grocery Store
2714,Willowdale,43.7615095,-79.4109234,Hero Certified Burgers,43.758885006123585,-79.41024925836751,Burger Joint
2715,Willowdale,43.7615095,-79.4109234,LA Fitness,43.762424326238225,-79.4107925616352,Gym
2716,Willowdale,43.7615095,-79.4109234,The Fry,43.76299303331066,-79.41144153878865,Fried Chicken Joint
2717,Willowdale,43.7615095,-79.4109234,Nomé Izakaya,43.76255929292571,-79.41144034914508,Japanese Restaurant
2718,Willowdale,43.7615095,-79.4109234,Kenzo Japanese Ramen House,43.762850505733084,-79.41142619935471,Ramen Restaurant
2719,Willowdale,43.7615095,-79.4109234,Shoppers Drug Mart,43.762587,-79.410924,Pharmacy
2720,Willowdale,43.7615095,-79.4109234,Nolbu,43.763029205140946,-79.41193749503265,Korean Restaurant
2721,Willowdale,43.7615095,-79.4109234,Eggsmart,43.758922,-79.41001,Breakfast Spot
2722,Willowdale,43.7615095,-79.4109234,A&W,43.762507,-79.410526,Fast Food Restaurant
2723,Willowdale,43.7615095,-79.4109234,Studio Lounge Karaoke,43.76392929196712,-79.41152965816455,Karaoke Bar
2724,Willowdale,43.7615095,-79.4109234,한바탕 (Han Ba Tang) (Han Ba Tang),43.76290960718896,-79.41140806171066,Bar
2725,Willowdale,43.7615095,-79.4109234,Starbucks,43.761077,-79.411483,Coffee Shop
2726,Willowdale,43.7615095,-79.4109234,Winners,43.763018,-79.410412,Department Store
2727,Willowdale,43.7615095,-79.4109234,Lee Town Restaurant,43.76419503107473,-79.4116255620473,Chinese Restaurant
2728,Willowdale,43.7615095,-79.4109234,Second Cup,43.762855,-79.410379,Coffee Shop
2729,Willowdale,43.7615095,-79.4109234,Thai Express,43.762396,-79.41022,Restaurant
2730,Willowdale,43.7615095,-79.4109234,Subway,43.76213637117152,-79.40888587190383,Sandwich Place
2731,Willowdale,43.7615095,-79.4109234,GoodLife Fitness North York Madison Centre,43.764836,-79.412709,Gym
2732,Willowdale,43.7615095,-79.4109234,Moksha Yoga North York,43.76325012,-79.40546822,Yoga Studio
2733,Willowdale,43.7615095,-79.4109234,Subway,43.76447721342689,-79.41217087119867,Sandwich Place
2734,Willowdale,43.7615095,-79.4109234,Tim Hortons,43.7584324,-79.4105442,Coffee Shop
2735,Willowdale,43.7615095,-79.4109234,Starbucks,43.758015,-79.409613,Coffee Shop
2736,Willowdale,43.7615095,-79.4109234,TD Canada Trust,43.7585313,-79.4098718,Bank
2737,Willowdale,43.7615095,-79.4109234,TD Canada Trust,43.7623292,-79.4103987,Bank
2738,Willowdale,43.7615095,-79.4109234,Shell,43.759665,-79.41092078,Gas Station
2739,Willowdale,43.7615095,-79.4109234,McDonald's,43.761828778827315,-79.41144131163321,Fast Food Restaurant
2740,Willowdale,43.7615095,-79.4109234,Frog & Firkin,43.762744495550805,-79.41144636874411,Pub
2741,Willowdale,43.7615095,-79.4109234,Tim Hortons,43.7655556,-79.4122337,Coffee Shop
2742,Willowdale,43.7615095,-79.4109234,Oliva,43.758343,-79.40988,Coffee Shop
2743,Willowdale,43.7615095,-79.4109234,Petro-Canada,43.757319,-79.410023,Gas Station
2744,Willowdale,43.7615095,-79.4109234,Tim Hortons,43.763265276008866,-79.40530187567225,Coffee Shop
2745,Willowdale,43.7615095,-79.4109234,Shoppers Drug Mart,43.765829,-79.412338,Pharmacy
2746,Willowdale,43.7615095,-79.4109234,Albert Standing Park,43.758738790153444,-79.41550380595467,Park
2747,Willowdale,43.7615095,-79.4109234,Ichiban Fish House,43.76599495334784,-79.4108127227573,Japanese Restaurant
2748, Newtonbrook,43.7938863,-79.42567902301055,Mercedes-Benz Thornhill,43.796535174968376,-79.42832979910219,Auto Dealership
2749, Newtonbrook,43.7938863,-79.42567902301055,North Restaurant,43.79800072399557,-79.42493847474957,Middle Eastern Restaurant
2750, Newtonbrook,43.7938863,-79.42567902301055,Me Va Me Express,43.79598295015589,-79.43114598039661,Middle Eastern Restaurant
2751, Newtonbrook,43.7938863,-79.42567902301055,Dolce Camerata Dessert,43.79531545346673,-79.42181898321385,Café
2752, Newtonbrook,43.7938863,-79.42567902301055,Congee Queen 皇后名粥,43.79551056066663,-79.42154967634553,Cantonese Restaurant
2753, Newtonbrook,43.7938863,-79.42567902301055,Big Al's Aquarium,43.79764219728125,-79.42668545396633,Pet Store
2754, Newtonbrook,43.7938863,-79.42567902301055,Ichiban Sushi,43.79451074517962,-79.4197226256861,Sushi Restaurant
2755, Newtonbrook,43.7938863,-79.42567902301055,Booster Juice,43.796356,-79.423161,Juice Bar
2756, Newtonbrook,43.7938863,-79.42567902301055,Man Ri Jang Sung,43.79802112237138,-79.42522425918246,Korean Restaurant
2757, Newtonbrook,43.7938863,-79.42567902301055,Starbucks,43.79656145319166,-79.42228614624621,Coffee Shop
2758, Newtonbrook,43.7938863,-79.42567902301055,Tim Hortons,43.7943859,-79.4198381,Coffee Shop
2759, Newtonbrook,43.7938863,-79.42567902301055,TD Canada Trust,43.797329,-79.4253525,Bank
