,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
497,Willowdale,43.761509499999995,-79.4109234,Longo’s Sheppard Centre,43.762221,-79.410762,Grocery Store
498,Willowdale,43.761509499999995,-79.4109234,Whole Foods Market,43.76066201105053,-79.41104445918211,Grocery Store
499,Willowdale,43.761509499999995,-79.4109234,Five Guys,43.76240027532789,-79.4107626699753,Burger Joint
500,Willowdale,43.761509499999995,-79.4109234,Starbucks,43.761077,-79.411483,Coffee Shop
501,Willowdale,43.761509499999995,-79.4109234,McDonald's,43.761828778827315,-79.41144131163321,Fast Food Restaurant
502,Willowdale,43.761509499999995,-79.4109234,Pizza Pizza,43.762326001439206,-79.41136826348362,Pizza Place
503, Willowdale West,43.761509499999995,-79.4109234,Longo’s Sheppard Centre,43.762221,-79.410762,Grocery Store
504, Willowdale West,43.761509499999995,-79.4109234,Whole Foods Market,43.76066201105053,-79.41104445918211,Grocery Store
505, Willowdale West,43.761509499999995,-79.4109234,Five Guys,43.76240027532789,-79.4107626699753,Burger Joint
506, Willowdale West,43.761509499999995,-79.4109234,Starbucks,43.761077,-79.411483,Coffee Shop
507, Willowdale West,43.761509499999995,-79.4109234,McDonald's,43.761828778827315,-79.41144131163321,Fast Food Restaurant
508, Willowdale West,43.761509499999995,-79.4109234,Pizza Pizza,43.762326001439206,-79.41136826348362,Pizza Place
509,North Toronto West,43.6465466,-79.41952629999999,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
510,North Toronto West,43.6465466,-79.41952629999999,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
511,North Toronto West,43.6465466,-79.41952629999999,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
512,North Toronto West,43.6465466,-79.41952629999999,Reposado,43.647320789001384,-79.42003151431754,Bar
513,North Toronto West,43.6465466,-79.41952629999999,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
514,North Toronto West,43.6465466,-79.41952629999999,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
515,North Toronto West,43.6465466,-79.41952629999999,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
516,North Toronto West,43.6465466,-79.41952629999999,Bellwoods Brewery Bottle Shop,43.64712,-79.420044,Beer Store
517,North Toronto West,43.6465466,-79.41952629999999,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
518,North Toronto West,43.6465466,-79.41952629999999,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
519,North Toronto West,43.6465466,-79.41952629999999,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
520,North Toronto West,43.6465466,-79.41952629999999,Té,43.6457982128694,-79.41950829388077,Bistro
521,North Toronto West,43.6465466,-79.41952629999999,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
522,North Toronto West,43.6465466,-79.41952629999999,Crywolf,43.64620715620378,-79.41958280659624,Boutique
523,North Toronto West,43.6465466,-79.41952629999999,Soos,43.64625487651962,-79.4196494517963,Malay Restaurant
524,North Toronto West,43.6465466,-79.41952629999999,Tanto,43.645702812364746,-79.41969394683838,Argentinian Restaurant
525,North Toronto West,43.6465466,-79.41952629999999,Böehmer,43.64629266324354,-79.41948952292074,New American Restaurant
526,North Toronto West,43.6465466,-79.41952629999999,Peace Collective,43.64710896042073,-79.41986423045904,Boutique
527,North Toronto West,43.6465466,-79.41952629999999,Pilot Coffee Roasters,43.646609556865684,-79.41960592835666,Coffee Shop
528,North Toronto West,43.6465466,-79.41952629999999,Baby Hueys,43.646734,-79.419764,Bar
529,North Toronto West,43.6465466,-79.41952629999999,Victoire,43.64708709716797,-79.4198226928711,Boutique
530, Lawrence Park,43.729199,-79.40325250000001,For The Win Cafe,43.72863603182458,-79.40325519626327,Bubble Tea Shop
531, Lawrence Park,43.729199,-79.40325250000001,STACK,43.72931098021923,-79.40324105170586,BBQ Joint
532, Lawrence Park,43.729199,-79.40325250000001,Menchies Frozen Yogurt,43.72833594585155,-79.40317327113762,Ice Cream Shop
533, Lawrence Park,43.729199,-79.40325250000001,Trio Ristorante Pizzeria,43.72880926185491,-79.40314913731548,Italian Restaurant
534, Lawrence Park,43.729199,-79.40325250000001,Starbucks,43.72982,-79.40365,Coffee Shop
535, Lawrence Park,43.729199,-79.40325250000001,Shichimi Sushi,43.72888125625912,-79.4031682620572,Sushi Restaurant
536, Lawrence Park,43.729199,-79.40325250000001,Gamberoni,43.72951504502395,-79.40347684255251,Italian Restaurant
537, Lawrence Park,43.729199,-79.40325250000001,Yogurty's,43.72986618716524,-79.40340062283457,Frozen Yogurt Shop
538, Lawrence Park,43.729199,-79.40325250000001,Games Workshop,43.72899462802187,-79.40309229421057,Hobby Shop
539, Lawrence Park,43.729199,-79.40325250000001,RBC Royal Bank,43.729045635953355,-79.40344319223908,Bank
540, Lawrence Park,43.729199,-79.40325250000001,Tim Hortons,43.728811044996085,-79.40347328782082,Coffee Shop
541, Lawrence Park,43.729199,-79.40325250000001,Pizza Pizza,43.72854712966103,-79.40306216587794,Pizza Place
542, Lawrence Park,43.729199,-79.40325250000001,Lobster Monster,43.728888,-79.403034,Seafood Restaurant
543, Lawrence Park,43.729199,-79.40325250000001,Gabby's Roadhouse,43.72927371293531,-79.40321132426091,Pub
544, Yorkville,43.67138610000001,-79.3901677,Trattoria Nervosa,43.67101871082308,-79.39108133032904,Italian Restaurant
545, Yorkville,43.67138610000001,-79.3901677,Paramount Fine Foods,43.67067671443592,-79.38986486034777,Middle Eastern Restaurant
546, Yorkville,43.67138610000001,-79.3901677,Four Seasons Hotel Toronto,43.67179643581682,-79.38945690420124,Hotel
547, Yorkville,43.67138610000001,-79.3901677,Café Boulud,43.67159296518452,-79.38995352055935,French Restaurant
548, Yorkville,43.67138610000001,-79.3901677,dbar,43.67148252972158,-79.38993638989542,Lounge
549, Yorkville,43.67138610000001,-79.3901677,The Spa at Four Seasons Hotel Toronto,43.67174021992435,-79.38988924026489,Spa
550, Yorkville,43.67138610000001,-79.3901677,Pusateri's Fine Foods,43.671275167402676,-79.39014235798119,Gourmet Shop
551, Yorkville,43.67138610000001,-79.3901677,Utsav Indian Cuisine,43.671154335539164,-79.39080151220948,Indian Restaurant
552, Yorkville,43.67138610000001,-79.3901677,Buca,43.67191673516847,-79.38923586920403,Italian Restaurant
553, Yorkville,43.67138610000001,-79.3901677,Flo's Diner,43.67113469639616,-79.39078699013665,Diner
554, Yorkville,43.67138610000001,-79.3901677,Dynasty Chinese Cuisine,43.67114125499929,-79.39082722487748,Dim Sum Restaurant
555,Parkdale,43.64029220000001,-79.43729899898156,Mother India,43.64071776138551,-79.4362592512312,Indian Restaurant
556,Parkdale,43.64029220000001,-79.43729899898156,Om Restaurant,43.640337284428895,-79.43781080540346,Indian Restaurant
557,Parkdale,43.64029220000001,-79.43729899898156,Norling,43.640236,-79.438449,Tibetan Restaurant
558,Parkdale,43.64029220000001,-79.43729899898156,Glory of India,43.64069366455078,-79.43678283691406,North Indian Restaurant
559,Parkdale,43.64029220000001,-79.43729899898156,Parkdale Guardian Pharmacy,43.640595,-79.43762,Pharmacy
560,Parkdale,43.64029220000001,-79.43729899898156,Rice & Noodle,43.64028335648371,-79.43835074476583,Chinese Restaurant
561,Parkdale,43.64029220000001,-79.43729899898156,A&W,43.64042887588472,-79.43780338766055,Fast Food Restaurant
562,Parkdale,43.64029220000001,-79.43729899898156,TD Canada Trust,43.64022625429727,-79.43735084963009,Bank
563,Parkdale,43.64029220000001,-79.43729899898156,Subway,43.64042954337929,-79.4365632448256,Sandwich Place
564,Parkdale,43.64029220000001,-79.43729899898156,Old Man Pizza,43.6401793968803,-79.43722592017951,Pizza Place
565,Parkdale,43.64029220000001,-79.43729899898156,The Grill Cottage,43.64062,-79.436754,Restaurant
566,Parkdale,43.64029220000001,-79.43729899898156,Salvation Army Thrift Store,43.640298907855495,-79.43778911943922,Clothing Store
567,Parkdale,43.64029220000001,-79.43729899898156,TTC Stop #06840,43.640428,-79.437554,Light Rail Station
568, Roncesvalles,43.6514426,-79.45103809999999,La Cubana,43.65091223991817,-79.45090936982271,Cuban Restaurant
569, Roncesvalles,43.6514426,-79.45103809999999,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
570, Roncesvalles,43.6514426,-79.45103809999999,Cider House,43.65068788125521,-79.45068513648656,Restaurant
571, Roncesvalles,43.6514426,-79.45103809999999,Scout,43.65097043195477,-79.45086621885267,Gift Shop
572, Roncesvalles,43.6514426,-79.45103809999999,Likely General,43.65062189632695,-79.45063525580188,Gift Shop
573, Roncesvalles,43.6514426,-79.45103809999999,Sues Thai food (vickys),43.6516944636039,-79.4511563870509,Thai Restaurant
574, Roncesvalles,43.6514426,-79.45103809999999,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782,Bar
575, Roncesvalles,43.6514426,-79.45103809999999,Loons Pub,43.65171531224001,-79.45116361533871,Pub
576, Roncesvalles,43.6514426,-79.45103809999999,TD Canada Trust,43.65056744467397,-79.45095769596264,Bank
577, Roncesvalles,43.6514426,-79.45103809999999,Coffee and All That Jazz,43.65147436864978,-79.4514964189698,Coffee Shop
578, Roncesvalles,43.6514426,-79.45103809999999,Sunrise Grill & Crepe,43.65128571197218,-79.45091014745998,Breakfast Spot
579, Roncesvalles,43.6514426,-79.45103809999999,She Said Boom!,43.65073662207432,-79.45077300743606,Bookstore
580, Martin Grove Gardens,43.687310499999995,-79.56196700000001,Spot 1 Music Hall,43.68664,-79.56191,Music Venue
581, Richview Gardens,43.6848335,-79.5482883,Wincott and Westway,43.685569,-79.548337,Intersection
582,Agincourt,43.7853531,-79.2785494,Tim Hortons,43.78563681034057,-79.27921459078789,Coffee Shop
583,Agincourt,43.7853531,-79.2785494,Green Bamboo 青竹,43.78534584436866,-79.27764029905232,Vietnamese Restaurant
584,Agincourt,43.7853531,-79.2785494,Midtown Plaza,43.78484,-79.277773,Shopping Mall
585,Agincourt,43.7853531,-79.2785494,Lung Tung BBQ Food,43.78483611303932,-79.27783727645874,Asian Restaurant
586,Agincourt,43.7853531,-79.2785494,King Huang Chinese Restaurant,43.785087192985614,-79.27784259246363,Cantonese Restaurant
587,Davisville,43.697936,-79.3972908,Starbucks,43.698491,-79.396383,Coffee Shop
588,Davisville,43.697936,-79.3972908,Second Cup,43.6976522124446,-79.3962939322264,Coffee Shop
589,Davisville,43.697936,-79.3972908,Subway,43.69860176351899,-79.39698045718183,Sandwich Place
590,Davisville,43.697936,-79.3972908,Tim Hortons,43.6984937,-79.3970007,Coffee Shop
591,Davisville,43.697936,-79.3972908,Kramer's Bar & Grill,43.698582127538685,-79.39663071099496,Pub
592,Davisville,43.697936,-79.3972908,Avis Car Rental,43.698416,-79.397134,Rental Car Location
593,Davisville,43.697936,-79.3972908,Canada Post / Postes Canada,43.697832,-79.396243,Post Office
594,University of Toronto,43.663462,-79.39775965337452,Chinese Food Truck,43.663658573630634,-79.3983313743529,Food Truck
595,Runnymede,43.6517026,-79.4759978,Bread & Roses Bakery Cafe,43.651194318292276,-79.47665677628656,Bakery
596,Runnymede,43.6517026,-79.4759978,Starbucks,43.651395,-79.47599,Coffee Shop
597,Runnymede,43.6517026,-79.4759978,Yogurty's,43.651228146043934,-79.4755243018108,Frozen Yogurt Shop
598,Runnymede,43.6517026,-79.4759978,COBS Bread,43.651347693482606,-79.4756394651729,Bakery
599,Runnymede,43.6517026,-79.4759978,Bloor & Kennedy Flower Shop,43.65142711461149,-79.47529492449927,Flower Shop
600,Runnymede,43.6517026,-79.4759978,Hot Oven Bakery,43.651155311711776,-79.47656563536279,Bakery
601,Runnymede,43.6517026,-79.4759978,Lit Cafe + Bar,43.651378942423236,-79.47538026986466,Coffee Shop
602,Runnymede,43.6517026,-79.4759978,Timothy's World Coffee,43.651525223699124,-79.47495742997707,Coffee Shop
603,Runnymede,43.6517026,-79.4759978,TD Canada Trust,43.651284593586276,-79.47659432888031,Bank
604,Runnymede,43.6517026,-79.4759978,Shoppers Drug Mart,43.651105,-79.476428,Pharmacy
605,Runnymede,43.6517026,-79.4759978,Swan & Firkin,43.651217856234474,-79.47580613516895,Pub
606,Runnymede,43.6517026,-79.4759978,Flame Food+Design,43.651239956920556,-79.47518482804298,Turkish Restaurant
607,Runnymede,43.6517026,-79.4759978,Kinton Ramen,43.65109,-79.47609,Ramen Restaurant
608,Runnymede,43.6517026,-79.4759978,Body & Soul Massage Therapy,43.65135,-79.474986,Massage Studio
609,Runnymede,43.6517026,-79.4759978,Ci Gusta,43.651144565750606,-79.47686743671906,Ice Cream Shop
610,Runnymede,43.6517026,-79.4759978,Generate Fitness,43.651071031342894,-79.47556015054182,Gym
611, Tam O'Shanter,43.7810454,-79.2980941,The Royal Chinese Restaurant 避風塘小炒,43.78050473445372,-79.29884391314476,Chinese Restaurant
612, Tam O'Shanter,43.7810454,-79.2980941,Popeyes Louisiana Kitchen,43.780476,-79.29846,Fried Chicken Joint
613, Tam O'Shanter,43.7810454,-79.2980941,Little Caesars Pizza,43.78056271894292,-79.2986242771319,Pizza Place
614, Tam O'Shanter,43.7810454,-79.2980941,TTC Stop #7154/5,43.7808523815725,-79.29785496387679,Bus Stop
615, Tam O'Shanter,43.7810454,-79.2980941,Rexall,43.7809,-79.298764,Pharmacy
616,Moore Park,43.6903876,-79.3832965,Loring-Wyle Parkette,43.690270427217385,-79.3834375880377,Park
617, Summerhill East,43.6816776,-79.3905037,LCBO,43.68149682937831,-79.39126079276781,Liquor Store
618, Summerhill East,43.6816776,-79.3905037,Boxcar Social,43.681749741301466,-79.39144664398965,Coffee Shop
619, Summerhill East,43.6816776,-79.3905037,Summerhill Subway Station,43.68229129360693,-79.39077705144882,Metro Station
620,Kensington Market,43.6552136,-79.4022604,Perola Supermarket,43.65489448176307,-79.40214642462199,Grocery Store
621,Kensington Market,43.6552136,-79.4022604,Hibiscus,43.655454254557085,-79.4024390910271,Vegetarian / Vegan Restaurant
622,Kensington Market,43.6552136,-79.4022604,El Trompo,43.6558316709016,-79.40256072891863,Mexican Restaurant
623,Kensington Market,43.6552136,-79.4022604,FILM CAFE,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
624,Kensington Market,43.6552136,-79.4022604,The Burgernator,43.65564188206897,-79.40244009529668,Burger Joint
625,Kensington Market,43.6552136,-79.4022604,Wafels and More,43.65465108367296,-79.40197747917576,Belgian Restaurant
626,Kensington Market,43.6552136,-79.4022604,Hooked,43.6545853262614,-79.40174629702895,Fish Market
627,Kensington Market,43.6552136,-79.4022604,Thirsty and Miserable,43.65456533618983,-79.4015827891908,Beer Bar
628,Kensington Market,43.6552136,-79.4022604,Poetry Jazz Cafe,43.654974536398164,-79.40237067545584,Jazz Club
629,Kensington Market,43.6552136,-79.4022604,Livelihood Cafe,43.655820905845346,-79.40262894753235,Café
630,Kensington Market,43.6552136,-79.4022604,Ozzy's Burger,43.65519064459841,-79.40261014020656,Burger Joint
631,Kensington Market,43.6552136,-79.4022604,Nu Bügel,43.65554660380164,-79.40252785873975,Bagel Shop
632,Kensington Market,43.6552136,-79.4022604,Big Fat Burrito,43.65607191076809,-79.40258445136877,Burrito Place
633,Kensington Market,43.6552136,-79.4022604,I Deal Coffee,43.65505778213131,-79.40325401691655,Coffee Shop
634,Kensington Market,43.6552136,-79.4022604,Bunner's Bake Shop,43.655655031503564,-79.40246748520138,Bakery
635,Kensington Market,43.6552136,-79.4022604,Pancho's Bakery,43.654750233381165,-79.40210500607643,Bakery
636,Kensington Market,43.6552136,-79.4022604,Ronnie's Local 069,43.65510395092381,-79.40267546214012,Bar
637,Kensington Market,43.6552136,-79.4022604,Blue Banana Market,43.65566895683622,-79.40255063337135,Furniture / Home Store
638,Kensington Market,43.6552136,-79.4022604,Dolce Gelato Kensington,43.655278818606426,-79.40232570967991,Ice Cream Shop
639,Kensington Market,43.6552136,-79.4022604,Pancho y Emiliano,43.65447207921505,-79.401968986357,Mexican Restaurant
640,Kensington Market,43.6552136,-79.4022604,KOS,43.65502568322186,-79.40335800214416,Breakfast Spot
641,Kensington Market,43.6552136,-79.4022604,Cafe Novo,43.65582851237088,-79.40264788749636,Café
642, Chinatown,43.6529237,-79.3980316,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
643, Chinatown,43.6529237,-79.3980316,Juicy Dumpling,43.652722483150555,-79.39849796387996,Dumpling Restaurant
644, Chinatown,43.6529237,-79.3980316,Rol Jui Seafood Restaurant,43.65315284886056,-79.39687676028686,Chinese Restaurant
645, Chinatown,43.6529237,-79.3980316,House of Gourmet 滿庭芳,43.653273281195816,-79.39722973434182,Chinese Restaurant
646, Chinatown,43.6529237,-79.3980316,Nak Won,43.653123669571585,-79.39696767945415,Korean Restaurant
647, Chinatown,43.6529237,-79.3980316,Hey Noodles,43.653201144370804,-79.39696241869383,Noodle House
648, Chinatown,43.6529237,-79.3980316,Modo Fruit and Tea House,43.653280792641645,-79.39709574145786,Café
649, Grange Park,43.6521966,-79.39231921757992,Grange Park,43.652487552998565,-79.39205307540142,Park
650, Grange Park,43.6521966,-79.39231921757992,Norma Ridley Members’ Lounge,43.65278556636435,-79.39229314655985,Art Gallery
651,Milliken,43.8231743,-79.30176259999999,LLA Spa,43.82349087586251,-79.30118458025149,Cosmetics Shop
652, Agincourt North,43.8080383,-79.2664391,富 都,43.808643,-79.267114,Chinese Restaurant
653, Agincourt North,43.8080383,-79.2664391,McDonald's,43.808331321150796,-79.26744273262352,Fast Food Restaurant
654, L'Amoreaux East,43.799003000000006,-79.30596690000002,Birchwood Plaza,43.79959954028954,-79.30622537563188,Shopping Mall
655, L'Amoreaux East,43.799003000000006,-79.30596690000002,Divine Wok Restaurant,43.79910182815161,-79.3064832687378,Chinese Restaurant
656, L'Amoreaux East,43.799003000000006,-79.30596690000002,Buddy Cafe,43.79915574729918,-79.30628040464683,Chinese Restaurant
657, L'Amoreaux East,43.799003000000006,-79.30596690000002,Mainsha Caribbean Restaurant,43.79975064064671,-79.30653999704403,Caribbean Restaurant
658, L'Amoreaux East,43.799003000000006,-79.30596690000002,TTC Stop #2490/1,43.79879816893079,-79.30580165112973,Bus Stop
659,Summerhill West,43.6816776,-79.3905037,LCBO,43.68149682937831,-79.39126079276781,Liquor Store
660,Summerhill West,43.6816776,-79.3905037,Boxcar Social,43.681749741301466,-79.39144664398965,Coffee Shop
661,Summerhill West,43.6816776,-79.3905037,Summerhill Subway Station,43.68229129360693,-79.39077705144882,Metro Station
662, Deer Park,43.68809,-79.39409350000001,The Bagel House,43.68737388880937,-79.39369634343205,Bagel Shop
663, Deer Park,43.68809,-79.39409350000001,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
664, Deer Park,43.68809,-79.39409350000001,Mary Be Kitchen,43.687708,-79.395062,Restaurant
665, Deer Park,43.68809,-79.39409350000001,Moksha Yoga Uptown,43.68879873115129,-79.39448444489447,Yoga Studio
666, Deer Park,43.68809,-79.39409350000001,Starbucks,43.688467,-79.393801,Coffee Shop
667, Deer Park,43.68809,-79.39409350000001,Kwan Restaurant,43.688737166789785,-79.39435863931413,Cantonese Restaurant
668, Deer Park,43.68809,-79.39409350000001,Schnitzel HUB,43.687378678206514,-79.39368318065463,German Restaurant
669, Deer Park,43.68809,-79.39409350000001,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
670, Deer Park,43.68809,-79.39409350000001,Second Cup,43.688257261406534,-79.39377786984645,Coffee Shop
671, Deer Park,43.68809,-79.39409350000001,Loblaws St. Clair And Yonge,43.688569,-79.394034,Grocery Store
672, Deer Park,43.68809,-79.39409350000001,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
673, Deer Park,43.68809,-79.39409350000001,TD Canada Trust,43.68831188747696,-79.39384818077093,Bank
674, Deer Park,43.68809,-79.39409350000001,GoodLife Fitness Toronto Yonge and St Clair,43.688484,-79.393781,Gym
675, Deer Park,43.68809,-79.39409350000001,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
676, Deer Park,43.68809,-79.39409350000001,RBC Royal Bank,43.68805843886538,-79.39447781672222,Bank
677, Deer Park,43.68809,-79.39409350000001,Loblaws,43.688484,-79.393781,Grocery Store
678, Deer Park,43.68809,-79.39409350000001,Sushi Gen,43.68886229852844,-79.3944898110323,Sushi Restaurant
679, Deer Park,43.68809,-79.39409350000001,Thai Express,43.68839969248036,-79.3930962577708,Thai Restaurant
680, Deer Park,43.68809,-79.39409350000001,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop
681, Deer Park,43.68809,-79.39409350000001,New Balance,43.68890925465886,-79.39448654200733,Shoe Store
682,CN Tower,43.642563700000004,-79.38708718320467,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
683,CN Tower,43.642563700000004,-79.38708718320467,CN Tower,43.642277432828145,-79.38705542070056,Monument / Landmark
684,CN Tower,43.642563700000004,-79.38708718320467,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
685,CN Tower,43.642563700000004,-79.38708718320467,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
686,CN Tower,43.642563700000004,-79.38708718320467,Rogers Centre,43.64175329733295,-79.38714957057036,Baseball Stadium
687,CN Tower,43.642563700000004,-79.38708718320467,Dangerous Lagoon,43.64233,-79.385925,Aquarium
688,CN Tower,43.642563700000004,-79.38708718320467,360 Restaurant,43.642537317144566,-79.38704201569328,Wine Bar
689,CN Tower,43.642563700000004,-79.38708718320467,Ray Bay,43.642323,-79.38593,Aquarium
690,CN Tower,43.642563700000004,-79.38708718320467,Rainbow Reef,43.64226,-79.385994,Aquarium
691,CN Tower,43.642563700000004,-79.38708718320467,Canadian Waters,43.64210325443365,-79.3862534013201,Aquarium
692,CN Tower,43.642563700000004,-79.38708718320467,Glass Floor,43.642643117348996,-79.38694780301735,Scenic Lookout
693,CN Tower,43.642563700000004,-79.38708718320467,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
694,CN Tower,43.642563700000004,-79.38708718320467,Maple Leaf Cinema,43.64222083877541,-79.38764371750614,Indie Movie Theater
695,CN Tower,43.642563700000004,-79.38708718320467,Toronto Blue Jays Box Office,43.64241616569043,-79.38586232130253,Baseball Stadium
696,CN Tower,43.642563700000004,-79.38708718320467,Ripley's Cafe,43.64241,-79.386096,Fast Food Restaurant
697, King and Spadina,43.644071000000004,-79.40194759999999,WVRST,43.644217858825165,-79.40075777306231,Beer Bar
698, King and Spadina,43.644071000000004,-79.40194759999999,Starbucks,43.64419042048389,-79.4013171885997,Coffee Shop
699, King and Spadina,43.644071000000004,-79.40194759999999,Regulars,43.644112,-79.402375,Bar
700, King and Spadina,43.644071000000004,-79.40194759999999,Freshii,43.644139441284516,-79.40279794800523,Salad Place
701, King and Spadina,43.644071000000004,-79.40194759999999,Goldie,43.64418800656551,-79.40096223910382,Lounge
702, King and Spadina,43.644071000000004,-79.40194759999999,Rogers Wireless,43.644031,-79.40199505,Electronics Store
703, King and Spadina,43.644071000000004,-79.40194759999999,Brioche Dorée,43.64412860861413,-79.40165707717495,Bakery
704, King and Spadina,43.644071000000004,-79.40194759999999,Oretta,43.644092145588765,-79.4017853467708,Italian Restaurant
705, King and Spadina,43.644071000000004,-79.40194759999999,Coco Rice,43.6437916322359,-79.4029131690026,Thai Restaurant
706, King and Spadina,43.644071000000004,-79.40194759999999,Lavelle,43.64389681472288,-79.40153428914601,Nightclub
707, King and Spadina,43.644071000000004,-79.40194759999999,Wild Wing,43.643787909264624,-79.40301714652031,Wings Joint
708, Harbourfront West,43.640080100000006,-79.3801495,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
709, Harbourfront West,43.640080100000006,-79.3801495,BeaverTails,43.639736,-79.380068,Dessert Shop
710, Harbourfront West,43.640080100000006,-79.3801495,Sharetea,43.640175967763966,-79.37960567018246,Bubble Tea Shop
711, Harbourfront West,43.640080100000006,-79.3801495,Popeyes Louisiana Kitchen,43.639864,-79.381136,Fried Chicken Joint
712, Bathurst Quay,43.635790500000006,-79.398329,Harbour Green Farms,43.63569983023805,-79.39854450587347,Grocery Store
713, South Niagara,43.6440753,-79.4086982,Mula Yoga,43.644937741634415,-79.40861602759297,Yoga Studio
714, South Niagara,43.6440753,-79.4086982,UFO Restaurant,43.64399943323073,-79.40876747284632,Diner
715,New Toronto,43.6007625,-79.505264,Kitchen on 6th,43.601396,-79.504563,Breakfast Spot
716,New Toronto,43.6007625,-79.505264,Sushi4U,43.600690408925864,-79.50559555791278,Sushi Restaurant
717,New Toronto,43.6007625,-79.505264,The UPS Store,43.60092427904836,-79.50511783649067,Shipping Store
718,New Toronto,43.6007625,-79.505264,TNT Army Surplus,43.600819345500135,-79.5056889054853,Clothing Store
719, Mimico South,43.6166773,-79.49680479999999,The Blue Goose,43.61678873297203,-79.4958701202763,Bar
720, Mimico South,43.6166773,-79.49680479999999,Boats And Ho's Diner,43.616466,-79.497033,Diner
721, Mimico South,43.6166773,-79.49680479999999,Mimico GO Station,43.616761306002445,-79.49689734242233,Train Station
722, Jamestown,43.6534817,-79.38393470000001,City Hall Podium Green Roof,43.653503586178175,-79.38386645704847,Garden
723, Mount Olive,43.6534817,-79.38393470000001,City Hall Podium Green Roof,43.653503586178175,-79.38386645704847,Garden
724, Thistletown,43.7372656,-79.56531690000001,Madras Dosa Hut,43.7371563782527,-79.56645986088876,Indian Restaurant
725, Thistletown,43.7372656,-79.56531690000001,RBC Royal Bank,43.73781816269557,-79.56589538469277,Bank
726, Thistletown,43.7372656,-79.56531690000001,Pizza Pizza,43.73661915057897,-79.56459962336204,Pizza Place
727, L'Amoreaux West,43.799003000000006,-79.30596690000002,Birchwood Plaza,43.79959954028954,-79.30622537563188,Shopping Mall
728, L'Amoreaux West,43.799003000000006,-79.30596690000002,Divine Wok Restaurant,43.79910182815161,-79.3064832687378,Chinese Restaurant
729, L'Amoreaux West,43.799003000000006,-79.30596690000002,Buddy Cafe,43.79915574729918,-79.30628040464683,Chinese Restaurant
730, L'Amoreaux West,43.799003000000006,-79.30596690000002,Mainsha Caribbean Restaurant,43.79975064064671,-79.30653999704403,Caribbean Restaurant
731, L'Amoreaux West,43.799003000000006,-79.30596690000002,TTC Stop #2490/1,43.79879816893079,-79.30580165112973,Bus Stop
732,Alderwood,43.6017173,-79.5452325,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
733,Alderwood,43.6017173,-79.5452325,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
734,Alderwood,43.6017173,-79.5452325,Rexall,43.601951,-79.545694,Pharmacy
735, Long Branch,43.59200455,-79.54536450659593,Nordik Windows & Doors,43.59142227394256,-79.54504698514937,Home Service
736, Long Branch,43.59200455,-79.54536450659593,Long Branch GO Station,43.59142615925681,-79.54586505889893,Train Station
737,Northwest,43.6465466,-79.41952629999999,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
738,Northwest,43.6465466,-79.41952629999999,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
739,Northwest,43.6465466,-79.41952629999999,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
740,Northwest,43.6465466,-79.41952629999999,Reposado,43.647320789001384,-79.42003151431754,Bar
741,Northwest,43.6465466,-79.41952629999999,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
742,Northwest,43.6465466,-79.41952629999999,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
743,Northwest,43.6465466,-79.41952629999999,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
